home_moneyline,away_team_abbr,date,home_team_abbr,home_score,away_score
126.0,TB,2022-06-11 14:10:00,MIN,6.0,5.0
-166.0,TEX,2022-06-11 14:10:00,CHW,9.0,11.0
-210.0,CIN,2022-06-11 14:15:00,STL,5.0,4.0
-260.0,ARI,2022-06-11 16:05:00,PHI,4.0,0.0
130.0,MIL,2022-06-11 16:05:00,WAS,8.0,6.0
-215.0,COL,2022-06-11 16:10:00,SD,2.0,1.0
-310.0,MIA,2022-06-11 16:10:00,HOU,1.0,5.0
-280.0,PIT,2022-06-11 16:10:00,ATL,10.0,4.0
230.0,TOR,2022-06-11 16:10:00,DET,3.0,1.0
-102.0,BAL,2022-06-11 16:10:00,KC,4.0,6.0
-132.0,OAK,2022-06-11 16:10:00,CLE,5.0,10.0
-225.0,CHC,2022-06-11 19:15:00,NYY,8.0,0.0
176.0,LAD,2022-06-11 19:15:00,SF,3.0,2.0
110.0,NYM,2022-06-11 22:07:00,LAA,11.0,6.0
-210.0,COL,2022-06-11 22:10:00,SD,2.0,6.0
-116.0,BOS,2022-06-11 22:10:00,SEA,7.0,6.0
-184.0,OAK,2022-06-12 11:35:00,CLE,6.0,3.0
-196.0,ARI,2022-06-12 13:35:00,PHI,1.0,13.0
-240.0,PIT,2022-06-12 13:35:00,ATL,5.0,3.0
-220.0,CHC,2022-06-12 13:35:00,NYY,18.0,4.0
102.0,MIL,2022-06-12 13:35:00,WAS,1.0,4.0
108.0,TOR,2022-06-12 13:40:00,DET,0.0,6.0
-148.0,TEX,2022-06-12 14:10:00,CHW,6.0,8.0
-260.0,MIA,2022-06-12 14:10:00,HOU,9.0,4.0
102.0,TB,2022-06-12 14:10:00,MIN,0.0,6.0
-142.0,BAL,2022-06-12 14:10:00,KC,7.0,10.0
-158.0,CIN,2022-06-12 14:15:00,STL,6.0,7.0
126.0,LAD,2022-06-12 16:05:00,SF,2.0,0.0
-184.0,COL,2022-06-12 16:10:00,SD,2.0,4.0
-148.0,BOS,2022-06-12 16:10:00,SEA,0.0,2.0
-132.0,NYM,2022-06-12 19:08:00,LAA,1.0,4.0
130.0,ATL,2022-06-13 19:05:00,WAS,5.0,9.0
-126.0,MIA,2022-06-13 19:05:00,PHI,3.0,2.0
-295.0,BAL,2022-06-13 19:07:00,TOR,11.0,1.0
120.0,CHW,2022-06-13 19:10:00,DET,5.0,9.0
-190.0,PIT,2022-06-13 19:45:00,STL,7.0,5.0
130.0,HOU,2022-06-13 20:05:00,TEX,5.0,3.0
110.0,SD,2022-06-13 20:05:00,CHC,1.0,4.0
-162.0,CIN,2022-06-13 21:40:00,ARI,4.0,5.0
-178.0,KC,2022-06-13 21:45:00,SF,6.0,2.0
-112.0,MIN,2022-06-13 22:10:00,SEA,2.0,3.0
-168.0,PIT,2022-06-14 13:15:00,STL,3.0,1.0
-800.0,MIA,2022-06-14 19:05:00,PHI,9.0,11.0
-1600.0,TB,2022-06-14 19:05:00,NYY,2.0,0.0
5000.0,ATL,2022-06-14 19:05:00,WAS,4.0,10.0
480.0,BAL,2022-06-14 19:07:00,TOR,5.0,6.0
1000.0,CHW,2022-06-14 19:10:00,DET,1.0,5.0
-3500.0,MIL,2022-06-14 19:10:00,NYM,4.0,0.0
-20000.0,OAK,2022-06-14 19:10:00,BOS,6.0,1.0
-8000.0,PIT,2022-06-14 19:45:00,STL,9.0,1.0
-215.0,HOU,2022-06-14 20:05:00,TEX,3.0,4.0
-1800.0,SD,2022-06-14 20:05:00,CHC,5.0,12.0
116.0,CLE,2022-06-14 20:40:00,COL,3.0,4.0
-124.0,CIN,2022-06-14 21:40:00,ARI,3.0,5.0
-240.0,KC,2022-06-14 21:45:00,SF,4.0,2.0
-210.0,LAA,2022-06-14 22:10:00,LAD,2.0,0.0
-126.0,MIN,2022-06-14 22:10:00,SEA,5.0,0.0
-174.0,MIA,2022-06-15 13:05:00,PHI,3.0,1.0
-112.0,CHW,2022-06-15 13:10:00,DET,0.0,13.0
136.0,HOU,2022-06-15 14:05:00,TEX,2.0,9.0
-148.0,CIN,2022-06-15 15:40:00,ARI,7.0,4.0
-188.0,KC,2022-06-15 15:45:00,SF,2.0,3.0
122.0,MIN,2022-06-15 16:10:00,SEA,0.0,5.0
172.0,ATL,2022-06-15 19:05:00,WAS,2.0,8.0
-142.0,TB,2022-06-15 19:05:00,NYY,4.0,3.0
-300.0,BAL,2022-06-15 19:07:00,TOR,7.0,6.0
-198.0,OAK,2022-06-15 19:10:00,BOS,10.0,1.0
110.0,MIL,2022-06-15 19:10:00,NYM,2.0,10.0
-205.0,PIT,2022-06-15 19:45:00,STL,4.0,6.0
-148.0,SD,2022-06-15 20:05:00,CHC,5.0,19.0
-142.0,CLE,2022-06-15 20:40:00,COL,5.0,7.0
-210.0,LAA,2022-06-15 22:10:00,LAD,4.0,1.0
-184.0,OAK,2022-06-16 13:35:00,BOS,3.0,4.0
162.0,SD,2022-06-16 14:20:00,CHC,4.0,6.0
-260.0,BAL,2022-06-16 15:07:00,TOR,2.0,10.0
114.0,CLE,2022-06-16 15:10:00,COL,2.0,4.0
172.0,PHI,2022-06-16 19:05:00,WAS,1.0,10.0
-174.0,TB,2022-06-16 19:05:00,NYY,2.0,1.0
-132.0,MIL,2022-06-16 19:10:00,NYM,5.0,4.0
134.0,TEX,2022-06-16 19:10:00,DET,1.0,3.0
120.0,LAA,2022-06-16 22:10:00,SEA,1.0,4.0
156.0,PHI,2022-06-17 13:05:00,WAS,3.0,5.0
144.0,ATL,2022-06-17 14:20:00,CHC,1.0,0.0
120.0,TB,2022-06-17 18:05:00,BAL,1.0,0.0
-102.0,MIL,2022-06-17 18:40:00,CIN,4.0,5.0
100.0,PHI,2022-06-17 19:05:00,WAS,7.0,8.0
176.0,SF,2022-06-17 19:05:00,PIT,0.0,2.0
102.0,NYY,2022-06-17 19:07:00,TOR,3.0,12.0
-130.0,TEX,2022-06-17 19:10:00,DET,0.0,7.0
-118.0,STL,2022-06-17 19:10:00,BOS,6.0,5.0
-146.0,MIA,2022-06-17 19:10:00,NYM,10.0,4.0
-162.0,CHW,2022-06-17 20:10:00,HOU,13.0,3.0
120.0,SD,2022-06-17 20:40:00,COL,10.0,4.0
-168.0,KC,2022-06-17 21:40:00,OAK,1.0,5.0
116.0,MIN,2022-06-17 21:40:00,ARI,7.0,2.0
-340.0,CLE,2022-06-17 22:10:00,LAD,1.0,2.0
-164.0,LAA,2022-06-17 22:10:00,SEA,8.0,1.0
166.0,ATL,2022-06-18 14:20:00,CHC,6.0,3.0
-154.0,NYY,2022-06-18 15:07:00,TOR,0.0,4.0
144.0,SF,2022-06-18 16:05:00,PIT,5.0,7.0
146.0,TB,2022-06-18 16:05:00,BAL,6.0,7.0
-116.0,KC,2022-06-18 16:07:00,OAK,0.0,2.0
106.0,TEX,2022-06-18 16:10:00,DET,14.0,7.0
-112.0,MIL,2022-06-18 16:10:00,CIN,3.0,7.0
118.0,LAA,2022-06-18 16:10:00,SEA,2.0,4.0
-230.0,CHW,2022-06-18 16:10:00,HOU,0.0,7.0
-178.0,MIA,2022-06-18 16:10:00,NYM,3.0,2.0
138.0,PHI,2022-06-18 16:35:00,WAS,1.0,2.0
-122.0,STL,2022-06-18 19:15:00,BOS,2.0,11.0
-250.0,CLE,2022-06-18 19:15:00,LAD,7.0,1.0
-104.0,SD,2022-06-18 21:10:00,COL,5.0,4.0
108.0,LAA,2022-06-18 22:10:00,SEA,0.0,3.0
-104.0,MIN,2022-06-18 22:10:00,ARI,1.0,11.0
,PHI,2022-06-19 12:05:00,WAS,9.0,3.0
,SF,2022-06-19 13:35:00,PIT,4.0,3.0
,STL,2022-06-19 13:35:00,BOS,6.0,4.0
,TB,2022-06-19 13:35:00,BAL,2.0,1.0
,NYY,2022-06-19 13:37:00,TOR,10.0,9.0
,MIL,2022-06-19 13:40:00,CIN,3.0,6.0
,MIA,2022-06-19 13:40:00,NYM,2.0,6.0
,TEX,2022-06-19 13:40:00,DET,7.0,3.0
,ATL,2022-06-19 14:20:00,CHC,0.0,6.0
,SD,2022-06-19 15:10:00,COL,8.0,3.0
128.0,KC,2022-06-19 16:07:00,OAK,4.0,0.0
,LAA,2022-06-19 16:10:00,SEA,0.0,4.0
,CLE,2022-06-19 16:10:00,LAD,3.0,5.0
,MIN,2022-06-19 16:10:00,ARI,7.0,1.0
-152.0,CHW,2022-06-19 19:08:00,HOU,4.0,3.0
-168.0,MIA,2022-06-20 13:10:00,NYM,6.0,0.0
-120.0,CHC,2022-06-20 19:05:00,PIT,12.0,1.0
-188.0,DET,2022-06-20 19:10:00,BOS,5.0,2.0
118.0,NYY,2022-06-20 19:10:00,TB,2.0,4.0
-158.0,SF,2022-06-20 19:20:00,ATL,2.0,1.0
104.0,TOR,2022-06-20 20:10:00,CHW,8.0,7.0
-174.0,STL,2022-06-20 20:10:00,MIL,2.0,0.0
-182.0,KC,2022-06-20 21:38:00,LAA,2.0,6.0
-174.0,ARI,2022-06-20 21:40:00,SD,4.0,1.0
-134.0,COL,2022-06-21 18:40:00,MIA,9.0,8.0
160.0,LAD,2022-06-21 18:40:00,CIN,2.0,8.0
-126.0,WAS,2022-06-21 19:05:00,BAL,0.0,3.0
-152.0,CHC,2022-06-21 19:05:00,PIT,7.0,1.0
-198.0,DET,2022-06-21 19:10:00,BOS,5.0,4.0
136.0,NYY,2022-06-21 19:10:00,TB,5.0,4.0
-190.0,SF,2022-06-21 19:20:00,ATL,10.0,12.0
-164.0,CLE,2022-06-21 19:40:00,MIN,5.0,6.0
-136.0,PHI,2022-06-21 20:05:00,TEX,7.0,0.0
114.0,TOR,2022-06-21 20:10:00,CHW,7.0,6.0
102.0,STL,2022-06-21 20:10:00,MIL,2.0,6.0
-148.0,NYM,2022-06-21 20:10:00,HOU,8.0,2.0
-190.0,KC,2022-06-21 21:38:00,LAA,11.0,12.0
-142.0,ARI,2022-06-21 21:40:00,SD,3.0,2.0
116.0,SEA,2022-06-21 21:40:00,OAK,2.0,8.0
-134.0,NYM,2022-06-22 14:10:00,HOU,5.0,3.0
-102.0,TOR,2022-06-22 14:10:00,CHW,5.0,9.0
128.0,PHI,2022-06-22 16:05:00,TEX,4.0,2.0
-174.0,ARI,2022-06-22 16:10:00,SD,10.0,4.0
136.0,LAD,2022-06-22 18:40:00,CIN,4.0,8.0
-200.0,COL,2022-06-22 18:40:00,MIA,7.0,4.0
-158.0,WAS,2022-06-22 19:05:00,BAL,7.0,0.0
120.0,CHC,2022-06-22 19:05:00,PIT,5.0,14.0
-142.0,DET,2022-06-22 19:10:00,BOS,6.0,2.0
134.0,NYY,2022-06-22 19:10:00,TB,4.0,5.0
-152.0,SF,2022-06-22 19:20:00,ATL,4.0,3.0
-162.0,CLE,2022-06-22 19:40:00,MIN,10.0,11.0
-118.0,STL,2022-06-22 20:10:00,MIL,4.0,5.0
108.0,SEA,2022-06-22 21:40:00,OAK,0.0,9.0
-210.0,KC,2022-06-22 21:49:00,LAA,5.0,0.0
-154.0,COL,2022-06-23 12:10:00,MIA,3.0,2.0
-144.0,SF,2022-06-23 12:20:00,ATL,7.0,6.0
,LAD,2022-06-23 12:35:00,CIN,5.0,10.0
-106.0,CHC,2022-06-23 12:35:00,PIT,8.0,7.0
,CLE,2022-06-23 13:10:00,MIN,1.0,0.0
,STL,2022-06-23 14:10:00,MIL,6.0,4.0
,SEA,2022-06-23 15:37:00,OAK,1.0,2.0
-130.0,HOU,2022-06-23 19:05:00,NYY,7.0,6.0
-158.0,BAL,2022-06-23 20:10:00,CHW,0.0,4.0
,PHI,2022-06-23 21:40:00,SD,2.0,6.0
-160.0,NYM,2022-06-24 18:40:00,MIA,3.0,5.0
-132.0,HOU,2022-06-24 19:05:00,NYY,1.0,3.0
100.0,BOS,2022-06-24 19:10:00,CLE,3.0,6.0
-230.0,PIT,2022-06-24 19:10:00,TB,4.0,3.0
110.0,LAD,2022-06-24 19:20:00,ATL,1.0,4.0
-164.0,WAS,2022-06-24 20:05:00,TEX,1.0,2.0
-154.0,OAK,2022-06-24 20:10:00,KC,3.0,1.0
-164.0,COL,2022-06-24 20:10:00,MIN,0.0,1.0
104.0,TOR,2022-06-24 20:10:00,MIL,4.0,9.0
-184.0,BAL,2022-06-24 20:10:00,CHW,1.0,4.0
-192.0,CHC,2022-06-24 20:15:00,STL,0.0,3.0
-168.0,SEA,2022-06-24 21:38:00,LAA,3.0,4.0
110.0,PHI,2022-06-24 21:40:00,SD,1.0,0.0
-174.0,DET,2022-06-24 21:40:00,ARI,1.0,5.0
-215.0,CIN,2022-06-24 22:15:00,SF,2.0,4.0
-200.0,HOU,2022-06-25 13:05:00,NYY,0.0,3.0
-176.0,PIT,2022-06-25 13:10:00,TB,6.0,5.0
-205.0,BAL,2022-06-25 14:10:00,CHW,2.0,6.0
-225.0,CHC,2022-06-25 14:15:00,STL,5.0,3.0
-148.0,WAS,2022-06-25 16:05:00,TEX,3.0,2.0
-172.0,OAK,2022-06-25 16:10:00,KC,7.0,9.0
126.0,NYM,2022-06-25 16:10:00,MIA,3.0,5.0
-190.0,TOR,2022-06-25 16:10:00,MIL,5.0,4.0
-168.0,BOS,2022-06-25 18:10:00,CLE,2.0,4.0
-260.0,CIN,2022-06-25 19:15:00,SF,9.0,2.0
-176.0,COL,2022-06-25 19:15:00,MIN,6.0,0.0
-156.0,LAD,2022-06-25 19:15:00,ATL,5.0,3.0
-146.0,SEA,2022-06-25 22:07:00,LAA,3.0,5.0
-176.0,DET,2022-06-25 22:10:00,ARI,3.0,6.0
-134.0,PHI,2022-06-25 22:10:00,SD,2.0,4.0
122.0,NYM,2022-06-26 12:05:00,MIA,3.0,2.0
-140.0,HOU,2022-06-26 13:35:00,NYY,6.0,3.0
-260.0,PIT,2022-06-26 13:40:00,TB,4.0,2.0
-106.0,BOS,2022-06-26 13:40:00,CLE,3.0,8.0
-200.0,COL,2022-06-26 14:10:00,MIN,6.0,3.0
152.0,TOR,2022-06-26 14:10:00,MIL,10.0,3.0
-178.0,OAK,2022-06-26 14:10:00,KC,3.0,5.0
-235.0,BAL,2022-06-26 14:10:00,CHW,4.0,3.0
-172.0,CHC,2022-06-26 14:15:00,STL,5.0,6.0
,WAS,2022-06-26 14:35:00,TEX,4.0,6.0
-162.0,CIN,2022-06-26 16:05:00,SF,3.0,10.0
-164.0,SEA,2022-06-26 16:07:00,LAA,2.0,1.0
-160.0,DET,2022-06-26 16:10:00,ARI,11.0,7.0
-205.0,PHI,2022-06-26 16:10:00,SD,5.0,8.0
102.0,LAD,2022-06-26 19:08:00,ATL,3.0,5.0
-190.0,PIT,2022-06-27 19:05:00,WAS,3.0,2.0
-330.0,OAK,2022-06-27 19:05:00,NYY,9.0,5.0
-215.0,BOS,2022-06-27 19:07:00,TOR,7.0,2.0
100.0,MIN,2022-06-27 19:10:00,CLE,1.0,11.0
-150.0,MIA,2022-06-27 19:45:00,STL,9.0,0.0
124.0,TEX,2022-06-27 20:10:00,KC,4.0,10.0
176.0,LAD,2022-06-27 20:40:00,COL,4.0,0.0
-154.0,CHW,2022-06-27 21:38:00,LAA,4.0,3.0
-154.0,BAL,2022-06-27 22:10:00,SEA,2.0,9.0
-120.0,MIN,2022-06-28 13:10:00,CLE,3.0,2.0
-205.0,OAK,2022-06-28 19:05:00,NYY,2.0,1.0
116.0,ATL,2022-06-28 19:05:00,PHI,3.0,5.0
102.0,PIT,2022-06-28 19:05:00,WAS,3.0,1.0
-144.0,BOS,2022-06-28 19:07:00,TOR,6.0,5.0
-106.0,MIN,2022-06-28 19:10:00,CLE,0.0,6.0
102.0,HOU,2022-06-28 19:10:00,NYM,1.0,9.0
-118.0,MIL,2022-06-28 19:10:00,TB,3.0,5.0
-186.0,MIA,2022-06-28 19:45:00,STL,5.0,3.0
-128.0,CIN,2022-06-28 20:05:00,CHC,3.0,5.0
132.0,TEX,2022-06-28 20:10:00,KC,3.0,8.0
180.0,LAD,2022-06-28 20:40:00,COL,7.0,4.0
-128.0,CHW,2022-06-28 21:38:00,LAA,4.0,11.0
-108.0,SD,2022-06-28 21:40:00,ARI,7.0,6.0
-260.0,DET,2022-06-28 21:45:00,SF,4.0,3.0
-205.0,BAL,2022-06-28 22:10:00,SEA,2.0,0.0
-156.0,MIL,2022-06-29 12:10:00,TB,3.0,5.0
-400.0,OAK,2022-06-29 13:05:00,NYY,5.0,3.0
-148.0,PIT,2022-06-29 13:05:00,WAS,7.0,8.0
126.0,HOU,2022-06-29 13:10:00,NYM,0.0,2.0
-108.0,TEX,2022-06-29 14:10:00,KC,2.0,1.0
106.0,SD,2022-06-29 15:40:00,ARI,0.0,4.0
-196.0,DET,2022-06-29 15:45:00,SF,2.0,3.0
-126.0,BAL,2022-06-29 16:10:00,SEA,9.0,3.0
114.0,ATL,2022-06-29 19:05:00,PHI,1.0,4.0
-176.0,BOS,2022-06-29 19:07:00,TOR,5.0,6.0
-136.0,MIN,2022-06-29 19:10:00,CLE,7.0,6.0
-110.0,MIA,2022-06-29 19:45:00,STL,3.0,4.0
-146.0,CIN,2022-06-29 20:05:00,CHC,8.0,3.0
176.0,LAD,2022-06-29 20:40:00,COL,4.0,8.0
-210.0,CHW,2022-06-29 21:38:00,LAA,4.0,1.0
-152.0,MIN,2022-06-30 13:10:00,CLE,5.0,3.0
-182.0,ATL,2022-06-30 18:05:00,PHI,14.0,4.0
120.0,NYY,2022-06-30 18:10:00,HOU,2.0,1.0
108.0,MIL,2022-06-30 19:05:00,PIT,8.0,7.0
-142.0,TB,2022-06-30 19:07:00,TOR,4.0,1.0
-156.0,CIN,2022-06-30 20:05:00,CHC,15.0,7.0
-154.0,SD,2022-06-30 22:10:00,LAD,3.0,1.0
-240.0,OAK,2022-06-30 22:10:00,SEA,8.0,6.0
210.0,BOS,2022-07-01 14:20:00,CHC,6.0,5.0
-144.0,TB,2022-07-01 15:07:00,TOR,9.0,2.0
110.0,STL,2022-07-01 18:05:00,PHI,5.0,3.0
-132.0,MIA,2022-07-01 18:05:00,WAS,3.0,6.0
182.0,ATL,2022-07-01 18:40:00,CIN,1.0,9.0
142.0,MIL,2022-07-01 19:05:00,PIT,2.0,19.0
-196.0,TEX,2022-07-01 19:10:00,NYM,4.0,3.0
-120.0,KC,2022-07-01 19:10:00,DET,1.0,3.0
-310.0,BAL,2022-07-01 20:10:00,MIN,3.0,2.0
-104.0,ARI,2022-07-01 20:10:00,COL,3.0,9.0
-166.0,LAA,2022-07-01 20:10:00,HOU,8.0,1.0
-176.0,SD,2022-07-01 22:10:00,LAD,5.0,1.0
-178.0,OAK,2022-07-01 22:10:00,SEA,1.0,3.0
-154.0,CHW,2022-07-01 22:15:00,SF,0.0,1.0
194.0,NYY,2022-07-01 19:10:00,CLE,,
-138.0,TB,2022-07-02 12:07:00,TOR,2.0,6.0
260.0,NYY,2022-07-02 12:10:00,CLE,4.0,13.0
-255.0,BAL,2022-07-02 14:10:00,MIN,4.0,3.0
-126.0,STL,2022-07-02 16:05:00,PHI,6.0,7.0
176.0,MIL,2022-07-02 16:05:00,PIT,7.0,4.0
-172.0,CHW,2022-07-02 16:05:00,SF,3.0,5.0
-102.0,MIA,2022-07-02 16:05:00,WAS,3.0,5.0
-196.0,OAK,2022-07-02 16:10:00,SEA,2.0,1.0
-176.0,TEX,2022-07-02 16:10:00,NYM,3.0,7.0
162.0,ATL,2022-07-02 16:10:00,CIN,1.0,4.0
-150.0,LAA,2022-07-02 16:10:00,HOU,9.0,1.0
-102.0,KC,2022-07-02 16:10:00,DET,4.0,3.0
-150.0,TB,2022-07-02 18:07:00,TOR,5.0,11.0
166.0,NYY,2022-07-02 18:10:00,CLE,1.0,6.0
-154.0,SD,2022-07-02 19:15:00,LAD,7.0,2.0
128.0,BOS,2022-07-02 19:15:00,CHC,3.0,1.0
-250.0,ARI,2022-07-02 21:10:00,COL,11.0,7.0
-215.0,KC,2022-07-03 12:05:00,DET,4.0,7.0
-118.0,MIA,2022-07-03 13:35:00,WAS,4.0,7.0
150.0,MIL,2022-07-03 13:35:00,PIT,0.0,2.0
-160.0,TB,2022-07-03 13:37:00,TOR,3.0,7.0
-136.0,TEX,2022-07-03 13:40:00,NYM,4.0,1.0
108.0,NYY,2022-07-03 13:40:00,CLE,2.0,0.0
146.0,ATL,2022-07-03 13:40:00,CIN,4.0,3.0
-260.0,LAA,2022-07-03 14:10:00,HOU,4.0,2.0
-154.0,BAL,2022-07-03 14:10:00,MIN,1.0,3.0
-116.0,BOS,2022-07-03 14:20:00,CHC,2.0,4.0
-102.0,ARI,2022-07-03 15:10:00,COL,6.0,5.0
-144.0,CHW,2022-07-03 16:05:00,SF,4.0,13.0
-215.0,SD,2022-07-03 16:10:00,LAD,2.0,4.0
-148.0,OAK,2022-07-03 16:10:00,SEA,2.0,1.0
-190.0,STL,2022-07-03 19:08:00,PHI,4.0,0.0
-116.0,MIA,2022-07-04 11:05:00,WAS,2.0,3.0
-106.0,TEX,2022-07-04 13:05:00,BAL,7.0,6.0
,CLE,2022-07-04 13:10:00,DET,4.0,1.0
-120.0,TB,2022-07-04 13:35:00,BOS,4.0,0.0
,KC,2022-07-04 16:10:00,HOU,7.0,6.0
,CHC,2022-07-04 16:10:00,MIL,5.0,2.0
,SF,2022-07-04 18:10:00,ARI,8.0,3.0
,NYM,2022-07-04 18:40:00,CIN,4.0,7.0
,SEA,2022-07-04 18:40:00,SD,2.0,8.0
,CLE,2022-07-04 18:40:00,DET,5.0,3.0
-178.0,STL,2022-07-04 19:20:00,ATL,6.0,3.0
-146.0,MIN,2022-07-04 20:10:00,CHW,3.0,6.0
225.0,TOR,2022-07-04 21:07:00,OAK,5.0,1.0
-310.0,COL,2022-07-04 21:10:00,LAD,5.0,3.0
-132.0,SEA,2022-07-05 16:10:00,SD,2.0,6.0
184.0,NYM,2022-07-05 18:40:00,CIN,1.0,0.0
-152.0,LAA,2022-07-05 18:40:00,MIA,2.0,1.0
-106.0,TEX,2022-07-05 19:05:00,BAL,10.0,9.0
-215.0,WAS,2022-07-05 19:05:00,PHI,11.0,0.0
168.0,NYY,2022-07-05 19:05:00,PIT,5.0,2.0
134.0,CLE,2022-07-05 19:10:00,DET,11.0,4.0
-130.0,TB,2022-07-05 19:10:00,BOS,4.0,8.0
-152.0,STL,2022-07-05 19:20:00,ATL,7.0,1.0
-132.0,MIN,2022-07-05 20:10:00,CHW,2.0,8.0
-270.0,KC,2022-07-05 20:10:00,HOU,9.0,7.0
-136.0,CHC,2022-07-05 20:10:00,MIL,3.0,8.0
134.0,SF,2022-07-05 21:40:00,ARI,6.0,2.0
146.0,TOR,2022-07-05 21:40:00,OAK,5.0,3.0
-240.0,COL,2022-07-05 22:10:00,LAD,5.0,2.0
138.0,CLE,2022-07-06 13:10:00,DET,8.0,2.0
-360.0,CHC,2022-07-06 14:10:00,MIL,1.0,2.0
-124.0,MIN,2022-07-06 14:10:00,CHW,9.0,8.0
176.0,TOR,2022-07-06 15:37:00,OAK,1.0,2.0
136.0,LAA,2022-07-06 18:40:00,MIA,2.0,5.0
146.0,NYM,2022-07-06 18:40:00,CIN,3.0,8.0
-104.0,TEX,2022-07-06 19:05:00,BAL,2.0,1.0
-220.0,WAS,2022-07-06 19:05:00,PHI,2.0,3.0
176.0,NYY,2022-07-06 19:05:00,PIT,0.0,16.0
-118.0,TB,2022-07-06 19:10:00,BOS,1.0,7.0
-172.0,STL,2022-07-06 19:20:00,ATL,3.0,0.0
-310.0,KC,2022-07-06 20:10:00,HOU,4.0,7.0
108.0,SF,2022-07-06 21:40:00,ARI,5.0,7.0
-335.0,COL,2022-07-06 22:10:00,LAD,2.0,1.0
-335.0,KC,2022-07-07 14:10:00,HOU,5.0,2.0
-108.0,PIT,2022-07-07 14:10:00,CIN,2.0,4.0
-172.0,WAS,2022-07-07 16:05:00,PHI,5.0,3.0
-104.0,LAA,2022-07-07 19:05:00,BAL,4.0,1.0
134.0,NYY,2022-07-07 19:10:00,BOS,5.0,6.0
-172.0,MIA,2022-07-07 19:10:00,NYM,10.0,0.0
-132.0,PIT,2022-07-07 19:10:00,CIN,5.0,1.0
-260.0,STL,2022-07-07 19:20:00,ATL,2.0,3.0
-270.0,DET,2022-07-07 20:10:00,CHW,1.0,2.0
-106.0,COL,2022-07-07 21:40:00,ARI,3.0,4.0
-152.0,SF,2022-07-07 21:40:00,SD,2.0,1.0
-295.0,CHC,2022-07-07 22:10:00,LAD,5.0,3.0
-104.0,TOR,2022-07-07 22:10:00,SEA,8.0,3.0
148.0,TB,2022-07-08 18:40:00,CIN,2.0,1.0
-136.0,LAA,2022-07-08 19:05:00,BAL,5.0,4.0
-166.0,MIA,2022-07-08 19:10:00,NYM,2.0,5.0
134.0,NYY,2022-07-08 19:10:00,BOS,5.0,12.0
-260.0,WAS,2022-07-08 19:20:00,ATL,12.0,2.0
108.0,MIN,2022-07-08 20:05:00,TEX,6.0,5.0
-188.0,DET,2022-07-08 20:10:00,CHW,5.0,7.0
-225.0,PIT,2022-07-08 20:10:00,MIL,4.0,3.0
-130.0,CLE,2022-07-08 20:10:00,KC,4.0,3.0
116.0,PHI,2022-07-08 20:15:00,STL,0.0,2.0
-178.0,COL,2022-07-08 21:40:00,ARI,5.0,6.0
156.0,HOU,2022-07-08 21:40:00,OAK,3.0,8.0
-168.0,SF,2022-07-08 21:40:00,SD,6.0,3.0
-112.0,TOR,2022-07-08 22:10:00,SEA,5.0,2.0
-220.0,CHC,2022-07-08 22:10:00,LAD,4.0,3.0
-172.0,DET,2022-07-09 14:10:00,CHW,8.0,0.0
-122.0,PHI,2022-07-09 14:15:00,STL,0.0,1.0
-138.0,MIN,2022-07-09 16:05:00,TEX,9.0,7.0
102.0,LAA,2022-07-09 16:05:00,BAL,1.0,0.0
260.0,HOU,2022-07-09 16:07:00,OAK,3.0,2.0
126.0,TB,2022-07-09 16:10:00,CIN,5.0,4.0
-136.0,COL,2022-07-09 16:10:00,ARI,9.0,2.0
120.0,CLE,2022-07-09 16:10:00,KC,1.0,13.0
-275.0,PIT,2022-07-09 16:10:00,MIL,3.0,4.0
-245.0,WAS,2022-07-09 16:10:00,ATL,4.0,3.0
-186.0,MIA,2022-07-09 16:10:00,NYM,5.0,4.0
146.0,NYY,2022-07-09 19:15:00,BOS,6.0,5.0
-120.0,SF,2022-07-09 19:15:00,SD,1.0,3.0
108.0,TOR,2022-07-09 22:10:00,SEA,2.0,1.0
-260.0,CHC,2022-07-09 22:10:00,LAD,4.0,2.0
-118.0,LAA,2022-07-10 12:05:00,BAL,9.0,5.0
,WAS,2022-07-10 13:35:00,ATL,4.0,3.0
-112.0,MIA,2022-07-10 13:40:00,NYM,0.0,2.0
,TB,2022-07-10 13:40:00,CIN,10.0,5.0
,CLE,2022-07-10 14:10:00,KC,5.0,1.0
-190.0,DET,2022-07-10 14:10:00,CHW,4.0,2.0
,PIT,2022-07-10 14:10:00,MIL,6.0,8.0
-120.0,PHI,2022-07-10 14:15:00,STL,4.0,3.0
-112.0,MIN,2022-07-10 14:35:00,TEX,5.0,6.0
152.0,HOU,2022-07-10 16:07:00,OAK,1.0,6.0
-116.0,SF,2022-07-10 16:10:00,SD,0.0,12.0
-130.0,TOR,2022-07-10 16:10:00,SEA,6.0,5.0
-270.0,CHC,2022-07-10 16:10:00,LAD,11.0,9.0
-110.0,COL,2022-07-10 16:10:00,ARI,2.0,3.0
110.0,NYY,2022-07-10 19:08:00,BOS,11.0,6.0
-134.0,DET,2022-07-11 14:10:00,KC,3.0,1.0
-158.0,PIT,2022-07-11 18:40:00,MIA,1.0,5.0
-102.0,BOS,2022-07-11 19:10:00,TB,10.0,5.0
-104.0,CHW,2022-07-11 19:10:00,CLE,8.0,4.0
104.0,PHI,2022-07-11 19:15:00,STL,6.0,1.0
